#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome B","NC_006068.1",2440054,2441865,"+",2907192,,"YALI0_B18568g","XP_501063.1",603,"YALI0B18568p"
"chromosome B","NC_006068.1",2442018,2442956,"-",2907193,,"YALI0_B18590g","XP_501064.1",312,"YALI0B18590p"
"chromosome B","NC_006068.1",2443350,2444795,"+",2907194,,"YALI0_B18612g","XP_501065.1",481,"YALI0B18612p"
"chromosome B","NC_006068.1",2444993,2446726,"-",2907097,,"YALI0_B18634g","XP_501066.1",577,"YALI0B18634p"
"chromosome B","NC_006068.1",2447918,2448409,"+",2907098,,"YALI0_B18656g","XP_501067.1",163,"YALI0B18656p"
"chromosome B","NC_006068.1",2448829,2449467,"-",2907083,,"YALI0_B18678g","XP_501068.1",212,"YALI0B18678p"
"chromosome B","NC_006068.1",2450739,2451767,"+",2907084,,"YALI0_B18700g","XP_501069.1",342,"YALI0B18700p"
"chromosome B","NC_006068.1",2452637,2454997,"-",2907085,,"YALI0_B18722g","XP_501070.1",786,"YALI0B18722p"
"chromosome B","NC_006068.1",2455741,2456598,"-",2907023,,"YALI0_B18744g","XP_501071.1",285,"YALI0B18744p"
"chromosome B","NC_006068.1",2458586,2465464,"-",2907024,,"YALI0_B18759g","XP_501072.1",2052,"YALI0B18759p"
"chromosome B","NC_006068.1",2467672,2468607,"-",2906885,,"YALI0_B18788g","XP_501073.1",311,"YALI0B18788p"
"chromosome B","NC_006068.1",2470882,2475357,"+",2906886,,"YALI0_B18810g","XP_501074.1",1181,"YALI0B18810p"
"chromosome B","NC_006068.1",2476446,2477888,"-",2906929,,"YALI0_B18854g","XP_501075.1",480,"YALI0B18854p"
"chromosome B","NC_006068.1",2482151,2483470,"+",2906930,,"YALI0_B18876g","XP_501076.1",439,"YALI0B18876p"
"chromosome B","NC_006068.1",2484339,2485280,"-",2907032,,"YALI0_B18898g","XP_501077.1",313,"YALI0B18898p"
"chromosome B","NC_006068.1",2486873,2487379,"+",2907033,,"YALI0_B18920g","XP_501078.1",168,"YALI0B18920p"
"chromosome B","NC_006068.1",2488690,2492295,"+",2907034,,"YALI0_B18942g","XP_501079.1",1201,"YALI0B18942p"
"chromosome B","NC_006068.1",2494484,2497288,"-",2907551,,"YALI0_B18964g","XP_501080.1",934,"YALI0B18964p"
"chromosome B","NC_006068.1",2505099,2506763,"+",2907552,,"YALI0_B18986g","XP_501081.1",554,"YALI0B18986p"
"chromosome B","NC_006068.1",2511601,2513196,"+",2907553,,"YALI0_B19008g","XP_501082.1",531,"YALI0B19008p"
"chromosome B","NC_006068.1",2514166,2515092,"-",2906820,,"YALI0_B19030g","XP_501083.1",308,"YALI0B19030p"
"chromosome B","NC_006068.1",2519373,2521211,"-",2906653,,"YALI0_B19052g","XP_501084.1",612,"YALI0B19052p"
"chromosome B","NC_006068.1",2523234,2525972,"+",2907282,,"YALI0_B19074g","XP_501085.1",912,"YALI0B19074p"
"chromosome B","NC_006068.1",2527951,2528784,"-",2906654,,"YALI0_B19096g","XP_501086.1",277,"YALI0B19096p"
"chromosome B","NC_006068.1",2529503,2530243,"-",2906850,,"YALI0_B19118g","XP_501087.1",246,"YALI0B19118p"
"chromosome B","NC_006068.1",2530967,2532259,"-",2906852,,"YALI0_B19162g","XP_501088.1",430,"YALI0B19162p"
"chromosome B","NC_006068.1",2532957,2535095,"-",2906825,,"YALI0_B19184g","XP_501089.1",712,"YALI0B19184p"
"chromosome B","NC_006068.1",2540252,2541589,"+",2906826,,"YALI0_B19206g","XP_501090.1",430,"YALI0B19206p"
"chromosome B","NC_006068.1",2542770,2543858,"-",2906827,,"YALI0_B19228g","XP_501091.1",362,"YALI0B19228p"
"chromosome B","NC_006068.1",2545459,2547339,"-",2907410,,"YALI0_B19250g","XP_501092.1",626,"YALI0B19250p"
"chromosome B","NC_006068.1",2551458,2552819,"-",2907412,,"YALI0_B19316g","XP_501093.1",453,"YALI0B19316p"
"chromosome B","NC_006068.1",2557513,2559231,"+",2907425,,"YALI0_B19338g","XP_501094.1",572,"YALI0B19338p"
"chromosome B","NC_006068.1",2560981,2561952,"+",2907426,,"YALI0_B19360g","XP_501095.1",323,"YALI0B19360p"
"chromosome B","NC_006068.1",2563100,2569046,"+",2907422,,"YALI0_B19382g","XP_501096.1",1850,"YALI0B19382p"
"chromosome B","NC_006068.1",2569869,2570897,"+",2907424,,"YALI0_B19448g","XP_501097.1",342,"YALI0B19448p"
"chromosome B","NC_006068.1",2572098,2573687,"+",2907271,,"YALI0_B19470g","XP_501098.1",529,"YALI0B19470p"
"chromosome B","NC_006068.1",2576827,2578587,"+",2907272,,"YALI0_B19492g","XP_501099.1",586,"YALI0B19492p"
"chromosome B","NC_006068.1",2579890,2580768,"-",2907246,,"YALI0_B19558g","XP_501100.1",292,"YALI0B19558p"
"chromosome B","NC_006068.1",2581895,2583916,"+",2907247,,"YALI0_B19580g","XP_501101.1",673,"YALI0B19580p"
"chromosome B","NC_006068.1",2587783,2588994,"-",2907248,,"YALI0_B19602g","XP_501102.1",403,"YALI0B19602p"
"chromosome B","NC_006068.1",2593898,2595288,"-",2907243,,"YALI0_B19624g","XP_501103.1",395,"YALI0B19624p"
"chromosome B","NC_006068.1",2595878,2596687,"+",2907244,,"YALI0_B19646g","XP_501104.1",269,"YALI0B19646p"
"chromosome B","NC_006068.1",2597269,2598079,"-",2907149,,"YALI0_B19668g","XP_501105.2",189,"YALI0B19668p"
"chromosome B","NC_006068.1",2599783,2600970,"-",2907151,,"YALI0_B19712g","XP_501107.1",395,"YALI0B19712p"
"chromosome B","NC_006068.1",2601260,2603965,"+",2907130,,"YALI0_B19734g","XP_501108.1",901,"YALI0B19734p"
"chromosome B","NC_006068.1",2604832,2605758,"+",2907131,,"YALI0_B19756g","XP_501109.1",308,"YALI0B19756p"
"chromosome B","NC_006068.1",2608293,2608628,"+",2907125,,"YALI0_B19778g","XP_501110.2",111,"YALI0B19778p"
"chromosome B","NC_006068.1",2610249,2612057,"-",2907126,,"YALI0_B19800g","XP_501111.1",602,"YALI0B19800p"
"chromosome B","NC_006068.1",2615441,2616727,"-",2907113,,"YALI0_B19844g","XP_501113.1",428,"YALI0B19844p"
"chromosome B","NC_006068.1",2617827,2618879,"+",2907114,,"YALI0_B19866g","XP_501114.1",350,"YALI0B19866p"
"chromosome B","NC_006068.1",2619168,2620307,"-",2907019,,"YALI0_B19888g","XP_501115.1",379,"YALI0B19888p"
"chromosome B","NC_006068.1",2621181,2623013,"+",2907020,,"YALI0_B19910g","XP_501116.1",610,"YALI0B19910p"
"chromosome B","NC_006068.1",2623687,2624802,"-",2907004,,"YALI0_B19976g","XP_501117.1",371,"YALI0B19976p"
"chromosome B","NC_006068.1",2626287,2633187,"-",2907005,,"YALI0_B19998g","XP_501118.1",2119,"YALI0B19998p"
"chromosome B","NC_006068.1",2636757,2637845,"+",2907006,,"YALI0_B20020g","XP_501119.1",362,"YALI0B20020p"
"chromosome B","NC_006068.1",2639162,2639482,"+",2906902,,"YALI0_B20042g","XP_501120.1",106,"YALI0B20042p"
"chromosome B","NC_006068.1",2640126,2641997,"-",2906891,,"YALI0_B20064g","XP_501121.1",623,"YALI0B20064p"
"chromosome B","NC_006068.1",2643941,2644981,"-",2906892,,"YALI0_B20086g","XP_501122.1",346,"YALI0B20086p"
"chromosome B","NC_006068.1",2647260,2649374,"-",2906893,,"YALI0_B20108g","XP_501123.1",482,"YALI0B20108p"
"chromosome B","NC_006068.1",2652502,2653683,"-",2906965,,"YALI0_B20174g","XP_501124.1",393,"YALI0B20174p"
"chromosome B","NC_006068.1",2655504,2657107,"-",2907046,,"YALI0_B20196g","XP_501125.1",325,"YALI0B20196p"
"chromosome B","NC_006068.1",2660659,2665159,"-",2907047,,"YALI0_B20218g","XP_501126.1",1313,"YALI0B20218p"
"chromosome B","NC_006068.1",2666558,2667085,"+",2907048,,"YALI0_B20240g","XP_501127.1",175,"YALI0B20240p"
"chromosome B","NC_006068.1",2667612,2673309,"-",2906716,,"YALI0_B20262g","XP_501128.1",1865,"YALI0B20262p"
"chromosome B","NC_006068.1",2676499,2677680,"+",2906717,,"YALI0_B20284g","XP_501129.1",393,"YALI0B20284p"
"chromosome B","NC_006068.1",2681099,2681959,"+",2907294,,"YALI0_B20306g","XP_501130.1",286,"YALI0B20306p"
"chromosome B","NC_006068.1",2684937,2685389,"-",2906694,,"YALI0_B20328g","XP_501131.1",150,"YALI0B20328p"
"chromosome B","NC_006068.1",2687375,2688505,"+",2906695,,"YALI0_B20350g","XP_501132.1",376,"YALI0B20350p"
"chromosome B","NC_006068.1",2689412,2690878,"+",2907626,,"YALI0_B20372g","XP_501133.1",488,"YALI0B20372p"
"chromosome B","NC_006068.1",2691519,2692985,"-",2906696,,"YALI0_B20394g","XP_501134.1",488,"YALI0B20394p"
"chromosome B","NC_006068.1",2693223,2694185,"-",2906632,,"YALI0_B20416g","XP_501135.1",320,"YALI0B20416p"
"chromosome B","NC_006068.1",2695483,2696397,"-",2906633,,"YALI0_B20438g","XP_501136.1",304,"YALI0B20438p"
"chromosome B","NC_006068.1",2697747,2699207,"+",2906615,,"YALI0_B20460g","XP_501137.1",486,"YALI0B20460p"
"chromosome B","NC_006068.1",2699568,2700473,"-",2906616,,"YALI0_B20482g","XP_501138.1",301,"YALI0B20482p"
"chromosome B","NC_006068.1",2702677,2703259,"+",2906617,,"YALI0_B20504g","XP_501139.1",147,"40S ribosomal protein S19"
"chromosome B","NC_006068.1",2706004,2707182,"+",2907058,,"YALI0_B20526g","XP_501140.1",392,"YALI0B20526p"
"chromosome B","NC_006068.1",2714099,2716240,"+",2907368,,"YALI0_B20570g","XP_501142.1",713,"YALI0B20570p"
"chromosome B","NC_006068.1",2716423,2717664,"-",2907369,,"YALI0_B20592g","XP_501143.1",413,"YALI0B20592p"
"chromosome B","NC_006068.1",2717834,2718853,"+",2907370,,"YALI0_B20614g","XP_501144.1",339,"YALI0B20614p"
"chromosome B","NC_006068.1",2719007,2719873,"-",2907397,,"YALI0_B20636g","XP_501145.1",288,"YALI0B20636p"
"chromosome B","NC_006068.1",2721171,2722385,"-",2907398,,"YALI0_B20658g","XP_501146.1",404,"YALI0B20658p"
"chromosome B","NC_006068.1",2722982,2725333,"+",2907286,,"YALI0_B20680g","XP_501147.1",783,"YALI0B20680p"
"chromosome B","NC_006068.1",2725650,2727191,"-",2907287,,"YALI0_B20702g","XP_501148.1",513,"YALI0B20702p"
"chromosome B","NC_006068.1",2728193,2731669,"-",2907288,,"YALI0_B20724g","XP_501149.1",1158,"YALI0B20724p"
"chromosome B","NC_006068.1",2732466,2734193,"+",2907190,,"YALI0_B20746g","XP_501150.2",575,"YALI0B20746p"
"chromosome B","NC_006068.1",2734281,2735864,"-",2907191,,"YALI0_B20768g","XP_501151.1",527,"YALI0B20768p"
"chromosome B","NC_006068.1",2736504,2737466,"+",2907324,,"YALI0_B20790g","XP_501152.1",320,"YALI0B20790p"
"chromosome B","NC_006068.1",2737915,2739381,"-",2907325,,"YALI0_B20812g","XP_501153.1",488,"YALI0B20812p"
"chromosome B","NC_006068.1",2740275,2744686,"-",2907326,,"YALI0_B20834g","XP_501154.1",1050,"YALI0B20834p"
"chromosome B","NC_006068.1",2746914,2748314,"+",2907093,,"YALI0_B20856g","XP_501155.1",466,"YALI0B20856p"
"chromosome B","NC_006068.1",2749453,2750394,"+",2907094,,"YALI0_B20878g","XP_501156.1",297,"YALI0B20878p"
"chromosome B","NC_006068.1",2750833,2751417,"+",2907061,,"YALI0_B20900g","XP_501157.1",194,"YALI0B20900p"
"chromosome B","NC_006068.1",2751837,2752572,"-",7009422,,"YALI0_B20911g","XP_002143020.1",169,"YALI0B20911p"
"chromosome B","NC_006068.1",2753539,2754726,"+",2907062,,"YALI0_B20922g","XP_501158.1",395,"YALI0B20922p"
"chromosome B","NC_006068.1",2757491,2759596,"+",2907076,,"YALI0_B20944g","XP_501159.1",701,"YALI0B20944p"
"chromosome B","NC_006068.1",2760967,2761347,"-",2906970,,"YALI0_B20966g","XP_501160.1",126,"YALI0B20966p"
"chromosome B","NC_006068.1",2761852,2762640,"+",2906971,,"YALI0_B20988g","XP_501161.1",262,"YALI0B20988p"
"chromosome B","NC_006068.1",2762712,2764388,"-",2906972,,"YALI0_B21010g","XP_501162.1",558,"YALI0B21010p"
"chromosome B","NC_006068.1",2765501,2766907,"-",2906642,,"YALI0_B21032g","XP_501163.1",468,"YALI0B21032p"
"chromosome B","NC_006068.1",2767496,2769445,"+",2906643,,"YALI0_B21054g","XP_501164.1",649,"YALI0B21054p"
"chromosome B","NC_006068.1",2769990,2770778,"+",2906644,,"YALI0_B21076g","XP_501165.1",149,"60S ribosomal protein L28"
"chromosome B","NC_006068.1",2771519,2773381,"+",2906796,,"YALI0_B21098g","XP_501166.1",620,"YALI0B21098p"
"chromosome B","NC_006068.1",2773923,2774837,"-",2906797,,"YALI0_B21120g","XP_501167.1",304,"YALI0B21120p"
"chromosome B","NC_006068.1",2776223,2777875,"-",2906756,,"YALI0_B21142g","XP_501168.1",550,"YALI0B21142p"
"chromosome B","NC_006068.1",2778529,2779026,"+",2906757,,"YALI0_B21164g","XP_501169.1",165,"YALI0B21164p"
"chromosome B","NC_006068.1",2780309,2781883,"+",2906739,,"YALI0_B21186g","XP_501170.1",524,"YALI0B21186p"
"chromosome B","NC_006068.1",2784402,2785145,"-",2906740,,"YALI0_B21208g","XP_501171.1",247,"YALI0B21208p"
"chromosome B","NC_006068.1",2785935,2787365,"+",2906741,,"YALI0_B21230g","XP_501172.1",476,"YALI0B21230p"
"chromosome B","NC_006068.1",2787664,2788391,"+",2906701,,"YALI0_B21252g","XP_501173.1",107,"60S acidic ribosomal protein P1"
"chromosome B","NC_006068.1",2789441,2790022,"-",2906702,,"YALI0_B21274g","XP_501174.1",193,"YALI0B21274p"
"chromosome B","NC_006068.1",2790391,2791260,"+",2906861,,"YALI0_B21296g","XP_501175.1",289,"YALI0B21296p"
"chromosome B","NC_006068.1",2792141,2793751,"-",2906862,,"YALI0_B21318g","XP_501176.1",536,"YALI0B21318p"
"chromosome B","NC_006068.1",2799203,2801623,"+",2906863,,"YALI0_B21340g","XP_501177.1",806,"YALI0B21340p"
"chromosome B","NC_006068.1",2802003,2802446,"+",2906828,,"YALI0_B21362g","XP_501178.1",147,"YALI0B21362p"
"chromosome B","NC_006068.1",2802813,2805029,"-",2906829,,"YALI0_B21384g","XP_501179.1",738,"YALI0B21384p"
"chromosome B","NC_006068.1",2806088,2807203,"-",2906830,,"YALI0_B21406g","XP_501180.1",371,"YALI0B21406p"
"chromosome B","NC_006068.1",2808908,2811557,"+",2907464,,"YALI0_B21428g","XP_501181.1",694,"YALI0B21428p"
"chromosome B","NC_006068.1",2813894,2814337,"-",2907465,,"YALI0_B21450g","XP_501182.1",147,"YALI0B21450p"
"chromosome B","NC_006068.1",2817248,2818285,"-",2907428,,"YALI0_B21472g","XP_501183.1",345,"YALI0B21472p"
"chromosome B","NC_006068.1",2819896,2821347,"+",2907429,,"YALI0_B21494g","XP_501184.1",483,"YALI0B21494p"
"chromosome B","NC_006068.1",2821917,2823188,"-",2907485,,"YALI0_B21516g","XP_501185.1",423,"YALI0B21516p"
"chromosome B","NC_006068.1",2824005,2824826,"+",7009423,,"YALI0_B21527g","XP_002143021.1",138,"YALI0B21527p"
"chromosome B","NC_006068.1",2825107,2826750,"-",2907486,,"YALI0_B21538g","XP_501186.1",547,"YALI0B21538p"
"chromosome B","NC_006068.1",2831241,2832140,"+",2907487,,"YALI0_B21560g","XP_501187.1",299,"YALI0B21560p"
"chromosome B","NC_006068.1",2836449,2837306,"+",2907618,,"YALI0_B21582g","XP_501188.1",285,"YALI0B21582p"
"chromosome B","NC_006068.1",2842009,2842962,"-",2907476,,"YALI0_B21604g","XP_501189.1",317,"YALI0B21604p"
"chromosome B","NC_006068.1",2844659,2848252,"-",2907477,,"YALI0_B21626g","XP_501190.1",1197,"YALI0B21626p"
"chromosome B","NC_006068.1",2850721,2854368,"+",2907249,,"YALI0_B21662g","XP_501191.1",1215,"YALI0B21662p"
"chromosome B","NC_006068.1",2855279,2856334,"-",2907250,,"YALI0_B21670g","XP_501192.1",351,"YALI0B21670p"
"chromosome B","NC_006068.1",2857178,2858119,"+",2907202,,"YALI0_B21692g","XP_501193.1",313,"YALI0B21692p"
"chromosome B","NC_006068.1",2858394,2858876,"-",2907203,,"YALI0_B21714g","XP_501194.2",160,"YALI0B21714p"
"chromosome B","NC_006068.1",2859968,2860897,"-",2907181,,"YALI0_B21780g","XP_501195.1",309,"YALI0B21780p"
"chromosome B","NC_006068.1",2862781,2864478,"-",2907183,,"YALI0_B21824g","XP_501196.1",565,"YALI0B21824p"
"chromosome B","NC_006068.1",2865746,2866930,"-",2907146,,"YALI0_B21846g","XP_501197.1",394,"YALI0B21846p"
"chromosome B","NC_006068.1",2867979,2868650,"-",2907147,,"YALI0_B21868g","XP_501198.1",223,"YALI0B21868p"
"chromosome B","NC_006068.1",2871401,2872576,"+",2907050,,"YALI0_B21890g","XP_501199.1",391,"YALI0B21890p"
"chromosome B","NC_006068.1",2873107,2873691,"+",2907051,,"YALI0_B21912g","XP_501200.1",194,"YALI0B21912p"
"chromosome B","NC_006068.1",2876130,2878655,"-",2906761,,"YALI0_B21978g","XP_501203.1",841,"YALI0B21978p"
"chromosome B","NC_006068.1",2879340,2879873,"-",2906752,,"YALI0_B22000g","XP_501204.1",177,"YALI0B22000p"
"chromosome B","NC_006068.1",2884672,2887422,"-",2906704,,"YALI0_B22066g","XP_501205.1",916,"YALI0B22066p"
"chromosome B","NC_006068.1",2892179,2894980,"-",2906705,,"YALI0_B22088g","XP_501206.2",933,"YALI0B22088p"
"chromosome B","NC_006068.1",2895905,2897794,"+",2906706,,"YALI0_B22110g","XP_501207.2",629,"YALI0B22110p"
"chromosome B","NC_006068.1",2899585,2899887,"+",7009426,,"YALI0_B22125g","XP_002143022.1",64,"YALI0B22125p"
"chromosome B","NC_006068.1",2900390,2901412,"+",2906697,,"YALI0_B22132g","XP_501208.1",340,"YALI0B22132p"
"chromosome B","NC_006068.1",2904678,2905280,"+",2906698,,"YALI0_B22154g","XP_501209.1",200,"YALI0B22154p"
"chromosome B","NC_006068.1",2914791,2916563,"+",2906658,,"YALI0_B22176g","XP_501210.1",590,"YALI0B22176p"
"chromosome B","NC_006068.1",2922203,2922748,"+",2906659,,"YALI0_B22198g","XP_501211.1",181,"YALI0B22198p"
"chromosome B","NC_006068.1",2924335,2925111,"-",2906660,,"YALI0_B22220g","XP_501212.1",258,"YALI0B22220p"
"chromosome B","NC_006068.1",2926507,2929626,"+",2906638,,"YALI0_B22242g","XP_501213.1",1039,"YALI0B22242p"
"chromosome B","NC_006068.1",2929842,2930672,"+",2906639,,"YALI0_B22264g","XP_501214.1",276,"YALI0B22264p"
"chromosome B","NC_006068.1",2930785,2932209,"-",2906864,,"YALI0_B22286g","XP_501215.1",474,"YALI0B22286p"
"chromosome B","NC_006068.1",2934434,2936474,"+",2906865,,"YALI0_B22308g","XP_501216.1",534,"YALI0B22308p"
"chromosome B","NC_006068.1",2936706,2938201,"+",2906866,,"YALI0_B22330g","XP_501217.1",481,"YALI0B22330p"
"chromosome B","NC_006068.1",2938723,2940591,"-",2906834,,"YALI0_B22374g","XP_501218.1",622,"YALI0B22374p"
"chromosome B","NC_006068.1",2941627,2942034,"+",2907519,,"YALI0_B22396g","XP_501219.1",135,"YALI0B22396p"
"chromosome B","NC_006068.1",2942544,2944121,"-",2907520,,"YALI0_B22418g","XP_501220.1",525,"YALI0B22418p"
"chromosome B","NC_006068.1",2945729,2947177,"+",2907521,,"YALI0_B22440g","XP_501221.1",482,"YALI0B22440p"
"chromosome B","NC_006068.1",2948052,2949917,"+",2907432,,"YALI0_B22462g","XP_501222.1",621,"YALI0B22462p"
"chromosome B","NC_006068.1",2951676,2957184,"+",2907433,,"YALI0_B22484g","XP_501223.1",1653,"YALI0B22484p"
"chromosome B","NC_006068.1",2962213,2963313,"-",2907419,,"YALI0_B22506g","XP_501224.1",366,"YALI0B22506p"
"chromosome B","NC_006068.1",2965999,2968602,"+",2907420,,"YALI0_B22528g","XP_501225.1",867,"YALI0B22528p"
"chromosome B","NC_006068.1",2968800,2969756,"-",2907421,,"YALI0_B22550g","XP_501226.1",318,"YALI0B22550p"
"chromosome B","NC_006068.1",2970157,2971980,"-",2907481,,"YALI0_B22572g","XP_501227.1",607,"YALI0B22572p"
"chromosome B","NC_006068.1",2972128,2972717,"+",2907482,,"YALI0_B22594g","XP_501228.1",89,"mitochondrial 37S ribosomal protein RSM19"
"chromosome B","NC_006068.1",2973089,2974279,"-",2907289,,"YALI0_B22616g","XP_501229.1",396,"YALI0B22616p"
"chromosome B","NC_006068.1",2974909,2975444,"-",2907290,,"YALI0_B22638g","XP_501230.1",159,"YALI0B22638p"
"chromosome B","NC_006068.1",2976243,2977217,"+",2907615,,"YALI0_B22660g","XP_501231.1",324,"YALI0B22660p"
"chromosome B","NC_006068.1",2977646,2980059,"+",2907291,,"YALI0_B22682g","XP_501232.2",777,"YALI0B22682p"
"chromosome B","NC_006068.1",2980370,2985193,"-",2907186,,"YALI0_B22704g","XP_501233.1",1607,"YALI0B22704p"
"chromosome B","NC_006068.1",2987664,2991053,"+",2907187,,"YALI0_B22726g","XP_501234.1",1129,"YALI0B22726p"
"chromosome B","NC_006068.1",2991143,2992510,"-",2907171,,"YALI0_B22748g","XP_501235.1",455,"YALI0B22748p"
"chromosome B","NC_006068.1",2992726,2993298,"-",2907172,,"YALI0_B22770g","XP_501236.1",190,"YALI0B22770p"
"chromosome C","NC_006069.1",11541,12740,"+",2909401,,"YALI0_C00110g","XP_501270.1",399,"YALI0C00110p"
"chromosome C","NC_006069.1",15006,16343,"-",2909190,,"YALI0_C00165g","XP_501273.1",445,"YALI0C00165p"
"chromosome C","NC_006069.1",18351,20855,"-",2909191,,"YALI0_C00187g","XP_501274.1",834,"YALI0C00187p"
"chromosome C","NC_006069.1",22948,25131,"+",2909192,,"YALI0_C00209g","XP_501275.1",727,"YALI0C00209p"
"chromosome C","NC_006069.1",25759,27195,"+",2909193,,"YALI0_C00231g","XP_501276.1",478,"YALI0C00231p"
"chromosome C","NC_006069.1",27371,29881,"-",2909194,,"YALI0_C00253g","XP_501277.1",681,"YALI0C00253p"
"chromosome C","NC_006069.1",31539,33086,"-",2909195,,"YALI0_C00275g","XP_501278.1",515,"YALI0C00275p"
"chromosome C","NC_006069.1",33454,34239,"+",2909196,,"YALI0_C00297g","XP_501279.1",261,"YALI0C00297p"
"chromosome C","NC_006069.1",34375,35229,"-",2909197,,"YALI0_C00319g","XP_501280.1",284,"YALI0C00319p"
"chromosome C","NC_006069.1",36743,37981,"+",2909198,,"YALI0_C00341g","XP_501281.1",412,"YALI0C00341p"
"chromosome C","NC_006069.1",38056,42018,"-",2909199,,"YALI0_C00363g","XP_501282.1",1320,"YALI0C00363p"
"chromosome C","NC_006069.1",44131,45579,"+",2909200,,"YALI0_C00385g","XP_501283.1",482,"YALI0C00385p"
"chromosome C","NC_006069.1",46411,46866,"+",2909561,,"YALI0_C00407g","XP_501284.1",151,"YALI0C00407p"
"chromosome C","NC_006069.1",49633,51135,"+",2909201,,"YALI0_C00429g","XP_501285.1",500,"YALI0C00429p"
"chromosome C","NC_006069.1",52585,54312,"-",2909175,,"YALI0_C00451g","XP_501286.1",575,"YALI0C00451p"
"chromosome C","NC_006069.1",58943,60760,"-",2909176,,"YALI0_C00473g","XP_501287.1",605,"YALI0C00473p"
"chromosome C","NC_006069.1",64272,69708,"-",2909174,,"YALI0_C00495g","XP_501288.1",1768,"YALI0C00495p"
"chromosome C","NC_006069.1",73275,75164,"+",2909177,,"YALI0_C00539g","XP_501289.1",629,"YALI0C00539p"
"chromosome C","NC_006069.1",75771,76392,"-",7009429,,"YALI0_C00550g","XP_002143024.1",96,"YALI0C00550p"
"chromosome C","NC_006069.1",76541,76993,"+",2909178,,"YALI0_C00561g","XP_501290.1",150,"YALI0C00561p"
"chromosome C","NC_006069.1",77694,77942,"+",2909181,,"YALI0_C00583g","XP_501291.1",82,"YALI0C00583p"
"chromosome C","NC_006069.1",78889,79613,"-",2909180,,"YALI0_C00605g","XP_501292.1",198,"YALI0C00605p"
"chromosome C","NC_006069.1",80225,81895,"-",2909184,,"YALI0_C00627g","XP_501293.1",556,"YALI0C00627p"
"chromosome C","NC_006069.1",83482,84180,"+",2909182,,"YALI0_C00649g","XP_501294.1",232,"YALI0C00649p"
"chromosome C","NC_006069.1",88828,90642,"-",2909183,,"YALI0_C00671g","XP_501295.1",604,"YALI0C00671p"
"chromosome C","NC_006069.1",94821,95009,"-",2909186,,"YALI0_C00693g","XP_501296.1",62,"YALI0C00693p"
"chromosome C","NC_006069.1",95514,95744,"+",2909185,,"YALI0_C00715g","XP_501297.1",76,"YALI0C00715p"
"chromosome C","NC_006069.1",99205,101766,"+",2909166,,"YALI0_C00759g","XP_501299.1",853,"YALI0C00759p"
