,regulator,gene_name,sacc_gene_id,gene_id
5268,MSN2,HXT17,YNR072W,YALI0_F19184g
5269,MSN2,TOS7,YOL019W,YALI0_E33627g
5270,MSN2,TAT2,YOL020W,YALI0_C09889g
5271,MSN2,RRT8,YOL048C,YALI0_C19943g
5272,MSN2,THI20,YOL055C,YALI0_E04224g
5273,MSN2,MAM3,YOL060C,YALI0_E31405g
5274,MSN2,IRA2,YOL081W,YALI0_B07535g
5275,MSN2,PHM7,YOL084W,YALI0_F10461g
5276,MSN2,MCH4,YOL119C,YALI0_B04004g
5277,MSN2,MDH2,YOL126C,YALI0_E14190g
5278,MSN2,RPL25,YOL127W,YALI0_F25531g
5279,MSN2,SGT2,YOR007C,YALI0_B06963g
5280,MSN2,ROD1,YOR018W,YALI0_D12969g
5281,MSN2,STI1,YOR027W,YALI0_C08987g
5282,MSN2,STD1,YOR047C,YALI0_B04796g
5283,MSN2,RPL3,YOR063W,YALI0_C21560g
5284,MSN2,LPX1,YOR084W,YALI0_E05907g
5285,MSN2,YVC1,YOR087W,YALI0_E24211g
5286,MSN2,ECM3,YOR092W,YALI0_D02585g
5287,MSN2,IDH2,YOR136W,YALI0_D06303g
5288,MSN2,PDR5,YOR153W,YALI0_E14729g
5289,MSN2,PET123,YOR158W,YALI0_E08602g
5290,MSN2,PNS1,YOR161C,YALI0_D14498g
5291,MSN2,MCT1,YOR221C,YALI0_E18590g
5292,MSN2,ODC2,YOR222W,YALI0_D02629g
5293,MSN2,RPB8,YOR224C,YALI0_F09383g
5294,MSN2,HER1,YOR227W,YALI0_A07997g
5295,MSN2,WTM1,YOR230W,YALI0_D26279g
5296,MSN2,RPL33B,YOR234C,YALI0_F31405g
5297,MSN2,ENV9,YOR246C,YALI0_E24695g
5298,MSN2,HNT3,YOR258W,YALI0_E21890g
5299,MSN2,GPN2,YOR262W,YALI0_D19888g
5300,MSN2,FSF1,YOR271C,YALI0_B16060g
5301,MSN2,YTM1,YOR272W,YALI0_B12320g
5302,MSN2,TPO4,YOR273C,YALI0_F25597g
5303,MSN2,RDL1,YOR285W,YALI0_F29667g
5304,MSN2,RDL2,YOR286W,YALI0_F29667g
5305,MSN2,FAA1,YOR317W,YALI0_D17864g
5306,MSN2,MYO2,YOR326W,YALI0_E00176g
5307,MSN2,PUT4,YOR348C,YALI0_B09537g
5308,MSN2,GDH1,YOR375C,YALI0_F17820g
5309,MSN2,ULA1,YPL003W,YALI0_E06017g
5310,MSN2,LSP1,YPL004C,YALI0_C11341g
5311,MSN2,HST2,YPL015C,YALI0_F11583g
5312,MSN2,SWI1,YPL016W,YALI0_E25960g
5313,MSN2,IRC15,YPL017C,YALI0_D20768g
5314,MSN2,VTC3,YPL019C,YALI0_C10252g
5315,MSN2,MET12,YPL023C,YALI0_B14465g
5316,MSN2,SKS1,YPL026C,YALI0_B08558g
5317,MSN2,ALD6,YPL061W,YALI0_C03025g
5318,MSN2,RPS9A,YPL081W,YALI0_F05544g
5319,MSN2,HOS3,YPL116W,YALI0_A20834g
5320,MSN2,IDI1,YPL117C,YALI0_F04015g
5321,MSN2,RNY1,YPL123C,YALI0_F25839g
5322,MSN2,PRP46,YPL151C,YALI0_E04697g
5323,MSN2,DAP1,YPL170W,YALI0_A20394g
5324,MSN2,OYE3,YPL171C,YALI0_D16247g
5325,MSN2,GUP2,YPL189W,YALI0_E30283g
5326,MSN2,TPK2,YPL203W,YALI0_C08305g
5327,MSN2,CBP3,YPL215W,YALI0_C18227g
5328,MSN2,FLC1,YPL221W,YALI0_E21043g
5329,MSN2,FAS2,YPL231W,YALI0_B19382g
5330,MSN2,SSO1,YPL232W,YALI0_E23243g
5331,MSN2,YAR1,YPL239W,YALI0_B20900g
5333,MSN2,RPA135,YPR010C,YALI0_E09845g
5334,MSN2,CMR3,YPR013C,YALI0_F05104g
5335,MSN2,GLN1,YPR035W,YALI0_F00506g
5337,MSN2,NOT5,YPR072W,YALI0_E06435g
5338,MSN2,CLB2,YPR119W,YALI0_B15180g
5340,MSN2,MEP3,YPR138C,YALI0_F16896g
5341,MSN2,NCE102,YPR149W,YALI0_C12034g
5342,MSN2,TPO3,YPR156C,YALI0_B21142g
5343,MSN2,TDA6,YPR157W,YALI0_E06083g
5344,MSN2,KRE6,YPR159W,YALI0_C14190g
5345,MSN2,GPH1,YPR160W,YALI0_F04169g
5346,MSN2,SMX3,YPR182W,YALI0_A05423g
5347,MSN2,SGE1,YPR198W,YALI0_E18095g
5348,MSN2,ADE1,YAR015W,YALI0_E33033g
5349,MSN2,ECM15,YBL001C,YALI0_E26433g
5350,MSN2,SSA3,YBL075C,YALI0_D22352g
5351,MSN2,HSP26,YBR072W,YALI0_C03465g
5352,MSN2,PGI1,YBR196C,YALI0_F07711g
5353,MSN2,SUL1,YBR294W,YALI0_B17930g
5354,MSN2,MAL31,YBR298C,YALI0_A14212g
5355,MSN2,LEU2,YCL018W,YALI0_C00407g
5356,MSN2,GLK1,YCL040W,YALI0_E15488g
5357,MSN2,SLM5,YCR024C,YALI0_E04939g
5358,MSN2,FMP45,YDL222C,YALI0_F12331g
5359,MSN2,SSB1,YDL229W,YALI0_A00132g
5360,MSN2,TPS2,YDR074W,YALI0_D14476g
5361,MSN2,NUM1,YDR150W,YALI0_B09383g
5362,MSN2,MTH1,YDR277C,YALI0_B04796g
5363,MSN2,HXT7,YDR342C,YALI0_F19184g
5364,MSN2,HXT3,YDR345C,YALI0_F19184g
5365,MSN2,RGA2,YDR379W,YALI0_A02222g
5366,MSN2,HPT1,YDR399W,YALI0_E16753g
5367,MSN2,MRP20,YDR405W,YALI0_E12353g
5368,MSN2,PUF6,YDR496C,YALI0_F17358g
5369,MSN2,ITR1,YDR497C,YALI0_F23903g
5370,MSN2,RBA50,YDR527W,YALI0_E26807g
5371,MSN2,POL5,YEL055C,YALI0_E00902g
5372,MSN2,RNR1,YER070W,YALI0_F31735g
5373,MSN2,STE2,YFL026W,YALI0_F03905g
5374,MSN2,DAK2,YFL053W,YALI0_F09273g
5375,MSN2,MET10,YFR030W,YALI0_E16368g
5376,MSN2,HXK1,YFR053C,YALI0_B22308g
5377,MSN2,PMA1,YGL008C,YALI0_B22066g
5378,MSN2,PUS2,YGL063W,YALI0_C12749g
5379,MSN2,SCS3,YGL126W,YALI0_C24145g
5380,MSN2,ARI1,YGL157W,YALI0_D07062g
5381,MSN2,RCK1,YGL158W,YALI0_E13750g
5382,MSN2,ADE6,YGR061C,YALI0_F30019g
5383,MSN2,VHT1,YGR065C,YALI0_C17303g
5384,MSN2,TIM13,YGR181W,YALI0_D06908g
5385,MSN2,QCR9,YGR183C,YALI0_B01540g
5386,MSN2,RIE1,YGR250C,YALI0_C00539g
5387,MSN2,MAL11,YGR289C,YALI0_A14212g
5388,MSN2,VMR1,YHL035C,YALI0_E14234g
5389,MSN2,MUP3,YHL036W,YALI0_F25795g
5390,MSN2,ERG11,YHR007C,YALI0_B05126g
5391,MSN2,STE12,YHR084W,YALI0_E16236g
5392,MSN2,CTR2,YHR175W,YALI0_E15796g
5393,MSN2,OYE2,YHR179W,YALI0_D16247g
5394,MSN2,GND1,YHR183W,YALI0_B15598g
5395,MSN2,IMD2,YHR216W,YALI0_D21530g
5396,MSN2,MET18,YIL128W,YALI0_D16841g
5397,MSN2,TAO3,YIL129C,YALI0_D24035g
5398,MSN2,SUC2,YIL162W,YALI0_E26719g
5399,MSN2,SOA1,YIL166C,YALI0_B16412g
5400,MSN2,DAL4,YIR028W,YALI0_D05621g
5401,MSN2,LYS1,YIR034C,YALI0_B15444g
5402,MSN2,TDH1,YJL052W,YALI0_C06369g
5403,MSN2,SNA3,YJL151C,YALI0_B20966g
5404,MSN2,HXT8,YJL214W,YALI0_F19184g
5405,MSN2,SPC1,YJR010C-A,YALI0_F26156g
5406,MSN2,MET3,YJR010W,YALI0_B08184g
5407,MSN2,MET5,YJR137C,YALI0_D11176g
5408,MSN2,MAE1,YKL029C,YALI0_E18634g
5409,MSN2,NUP120,YKL057C,YALI0_D08294g
5410,MSN2,HOT13,YKL084W,YALI0_E02343g
5411,MSN2,UTH1,YKR042W,YALI0_E33539g
5413,MSN2,RPF2,YKR081C,YALI0_A03905g
5414,MSN2,PCK1,YKR097W,YALI0_C16995g
5415,MSN2,PDC1,YLR044C,YALI0_D10131g
5416,MSN2,NYV1,YLR093C,YALI0_E00594g
5417,MSN2,SAM1,YLR180W,YALI0_B14509g
5419,MSN2,YEF3,YLR249W,YALI0_E13277g
5420,MSN2,RSO55,YLR281C,YALI0_E22759g
5421,MSN2,CYB2,YML054C,YALI0_E21307g
5422,MSN2,IMD4,YML056C,YALI0_D21530g
5423,MSN2,NDI1,YML120C,YALI0_F25135g
5424,MSN2,HXT2,YMR011W,YALI0_F19184g
5425,MSN2,BUD22,YMR014W,YALI0_C17853g
5426,MSN2,MCM1,YMR043W,YALI0_C06842g
5427,MSN2,ADE17,YMR120C,YALI0_D24409g
5428,MSN2,PBI2,YNL015W,YALI0_A01452g
5429,MSN2,RPL9B,YNL067W,YALI0_E29073g
5430,MSN2,DBP2,YNL112W,YALI0_E27715g
5431,MSN2,MLS1,YNL117W,YALI0_E15708g
5432,MSN2,ESBP6,YNL125C,YALI0_F25619g
5433,MSN2,ATO2,YNR002C,YALI0_C23617g
5434,MSN2,BIO5,YNR056C,YALI0_A18183g
5435,MSN2,BIO3,YNR058W,YALI0_D22847g
5438,MSN2,DUF1,YOL087C,YALI0_D06435g
5439,MSN2,SHR5,YOL110W,YALI0_E02827g
5440,MSN2,ETT1,YOR051C,YALI0_D22132g
5441,MSN2,GCY1,YOR120W,YALI0_B07117g
5442,MSN2,PNO1,YOR145C,YALI0_E01122g
5443,MSN2,HIS3,YOR202W,YALI0_E33957g
5444,MSN2,DED1,YOR204W,YALI0_C21472g
5445,MSN2,SNC2,YOR327C,YALI0_E00594g
5446,MSN2,PDR10,YOR328W,YALI0_E14729g
5447,MSN2,PYK2,YOR347C,YALI0_F09185g
5448,MSN2,RPS12,YOR369C,YALI0_F06160g
5449,MSN2,ALD4,YOR374W,YALI0_C03025g
5450,MSN2,PMA2,YPL036W,YALI0_B22066g
5451,MSN2,TBF1,YPL128C,YALI0_B18018g
5452,MSN2,GIP3,YPL137C,YALI0_A07997g
5453,MSN2,CIT3,YPR001W,YALI0_E00638g
5454,MSN2,CCL1,YPR025C,YALI0_A06996g
5455,MSN2,ATH1,YPR026W,YALI0_E07744g
5456,MSN2,VMA13,YPR036W,YALI0_E08617g
5457,MSN2,TIP41,YPR040W,YALI0_C23100g
5458,MSN2,ASN1,YPR145W,YALI0_A13387g
5459,MSN2,GDB1,YPR184W,YALI0_A19074g
5460,MSN2,ADE16,YLR028C,YALI0_D24409g
5462,MSN2,TEF4,YKL081W,YALI0_B12562g
5463,MSN2,SSK22,YCR073C,YALI0_A05247g
5464,MSN2,RPL18A,YOL120C,YALI0_B08866g
5465,MSN2,SHB17,YKR043C,YALI0_D09229g
5466,MSN2,BNA4,YBL098W,YALI0_D09867g
5467,MSN2,RCF2,YNR018W,YALI0_F24431g
5468,MSN2,BIO2,YGR286C,YALI0_D15400g
5469,MSN2,MEP2,YNL142W,YALI0_E27203g
5470,MSN2,TDH2,YJR009C,YALI0_C06369g
5471,MSN2,SAM2,YDR502C,YALI0_B14509g
5472,MSN2,HOM3,YER052C,YALI0_D11704g
5473,MSN2,SUN4,YNL066W,YALI0_E33539g
5474,MSN2,LYS12,YIL094C,YALI0_D10593g
5475,MSN2,LYS4,YDR234W,YALI0_E02728g
5476,MSN2,FLC2,YAL053W,YALI0_C02409g
5477,MSN2,RPL4B,YDR012W,YALI0_C06820g
5478,MSN2,GCN4,YEL009C,YALI0_E27742g
5479,MSN2,ADH2,YMR303C,YALI0_A16379g
5480,MSN2,GLO4,YOR040W,YALI0_D06974g
5481,MSN2,GRS2,YPR081C,YALI0_E14597g
5482,MSN4,RTN2,YDL204W,YALI0_B01738g
5483,MSN4,PDR15,YDR406W,YALI0_E14729g
5484,MSN4,PHM8,YER037W,YALI0_F26785g
5485,MSN4,PNC1,YGL037C,YALI0_A21153g
5486,MSN4,SSA1,YAL005C,YALI0_D08184g
5487,MSN4,SEO1,YAL067C,YALI0_F13607g
5488,MSN4,HSP26,YBR072W,YALI0_C03465g
5489,MSN4,LYS20,YDL182W,YALI0_F31075g
5490,MSN4,TPS2,YDR074W,YALI0_D14476g
5491,MSN4,MKC7,YDR144C,YALI0_E10175g
5492,MSN4,HSP78,YDR258C,YALI0_F12463g
5493,MSN4,TRP4,YDR354W,YALI0_D27170g
5494,MSN4,TSA2,YDR453C,YALI0_B15125g
5495,MSN4,TOM1,YDR457W,YALI0_B05940g
5496,MSN4,IZH1,YDR492W,YALI0_E17677g
5497,MSN4,AFG1,YEL052W,YALI0_D00649g
5498,MSN4,RPN3,YER021W,YALI0_F28413g
5499,MSN4,SSA4,YER103W,YALI0_F25289g
5500,MSN4,OLE1,YGL055W,YALI0_C05951g
5501,MSN4,GSC2,YGR032W,YALI0_E21021g
5502,MSN4,CTT1,YGR088W,YALI0_E34749g
5503,MSN4,TRX2,YGR209C,YALI0_F01496g
5504,MSN4,PUP2,YGR253C,YALI0_E02794g
5505,MSN4,UPA1,YGR283C,YALI0_E20669g
5506,MSN4,ARN1,YHL040C,YALI0_F27709g
5507,MSN4,SOD2,YHR008C,YALI0_B08921g
5509,MSN4,NEL1,YHR035W,YALI0_E16995g
5510,MSN4,YHK8,YHR048W,YALI0_F13739g
5511,MSN4,MSR1,YHR091C,YALI0_E17985g
5512,MSN4,GRE3,YHR104W,YALI0_D07634g
5513,MSN4,LIN1,YHR156C,YALI0_E26147g
5514,MSN4,VTH1,YIL173W,YALI0_E05247g
5515,MSN4,IRC24,YIR036C,YALI0_D01980g
5516,MSN4,HXT9,YJL219W,YALI0_F19184g
5517,MSN4,ANB1,YJR047C,YALI0_C06886g
5518,MSN4,ILM1,YJR118C,YALI0_E25916g
5519,MSN4,MDH1,YKL085W,YALI0_D16753g
5520,MSN4,MRS4,YKR052C,YALI0_B21604g
5521,MSN4,CCP1,YKR066C,YALI0_F20504g
5522,MSN4,GPT2,YKR067W,YALI0_C00209g
5523,MSN4,MTD1,YKR080W,YALI0_B12078g
5524,MSN4,SSA2,YLL024C,YALI0_D08184g
5525,MSN4,HSP104,YLL026W,YALI0_E27962g
5526,MSN4,AHP1,YLR109W,YALI0_E25091g
5527,MSN4,SHH4,YLR164W,YALI0_A14784g
5528,MSN4,MRPL4,YLR439W,YALI0_B11000g
5529,MSN4,TSA1,YML028W,YALI0_B15125g
5530,MSN4,CMP2,YML057W,YALI0_E19008g
5531,MSN4,TSL1,YML100W,YALI0_E31086g
5533,MSN4,DDR48,YMR173W,YALI0_C17567g
5535,MSN4,RLP7,YNL002C,YALI0_E13618g
5536,MSN4,LST8,YNL006W,YALI0_E13530g
5537,MSN4,SIS1,YNL007C,YALI0_F00880g
5538,MSN4,APJ1,YNL077W,YALI0_F00880g
5540,MSN4,ZWF1,YNL241C,YALI0_E22649g
5541,MSN4,ROD1,YOR018W,YALI0_D12969g
5542,MSN4,DCS2,YOR173W,YALI0_F31141g
5543,MSN4,HER1,YOR227W,YALI0_A07997g
5544,MSN4,RNY1,YPL123C,YALI0_F25839g
5545,MSN4,PRP46,YPL151C,YALI0_E04697g
5546,MSN4,RAD53,YPL153C,YALI0_F27093g
5547,MSN4,DAP1,YPL170W,YALI0_A20394g
5548,MSN4,OYE3,YPL171C,YALI0_D16247g
5549,MSN4,CTR1,YPR124W,YALI0_C20295g
5550,MSN4,SGE1,YPR198W,YALI0_E18095g
5551,MSN4,CDC19,YAL038W,YALI0_F09185g
5552,MSN4,CYC3,YAL039C,YALI0_C12918g
5553,MSN4,YAT1,YAR035W,YALI0_F21197g
5554,MSN4,ACH1,YBL015W,YALI0_E30965g
5556,MSN4,MRPL16,YBL038W,YALI0_C18139g
5557,MSN4,URA7,YBL039C,YALI0_B05368g
5558,MSN4,FUI1,YBL042C,YALI0_D05621g
5559,MSN4,PRX1,YBL064C,YALI0_F08195g
5560,MSN4,SSA3,YBL075C,YALI0_D22352g
5561,MSN4,GAL1,YBR020W,YALI0_C13090g
5562,MSN4,BAP2,YBR068C,YALI0_B16522g
5563,MSN4,FES1,YBR101C,YALI0_F11121g
5564,MSN4,LYS2,YBR115C,YALI0_E06457g
5565,MSN4,CKS1,YBR135W,YALI0_F18700g
5568,MSN4,SUL1,YBR294W,YALI0_B17930g
5569,MSN4,MAL31,YBR298C,YALI0_A14212g
5570,MSN4,LEU2,YCL018W,YALI0_C00407g
5571,MSN4,KCC4,YCL024W,YALI0_E06519g
5572,MSN4,AGP1,YCL025C,YALI0_C09889g
5573,MSN4,GLK1,YCL040W,YALI0_E15488g
5574,MSN4,CIT2,YCR005C,YALI0_E02684g
5575,MSN4,CPR4,YCR069W,YALI0_A17314g
5577,MSN4,NOP1,YDL014W,YALI0_C15873g
5578,MSN4,GPD1,YDL022W,YALI0_B02948g
5579,MSN4,DIA3,YDL024C,YALI0_C06930g
5580,MSN4,KNH1,YDL049C,YALI0_F17490g
5581,MSN4,BRE1,YDL074C,YALI0_B09559g
5582,MSN4,STF1,YDL130W-A,YALI0_C05621g
5583,MSN4,GLT1,YDL171C,YALI0_B19998g
5584,MSN4,PRR2,YDL214C,YALI0_A10230g
5585,MSN4,FMP45,YDL222C,YALI0_F12331g
5586,MSN4,HXT15,YDL245C,YALI0_F19184g
5587,MSN4,NTH1,YDR001C,YALI0_D15598g
5588,MSN4,GAL3,YDR009W,YALI0_C13090g
5589,MSN4,RSM10,YDR041W,YALI0_F22935g
5590,MSN4,CDC34,YDR054C,YALI0_C06149g
5591,MSN4,CPR1,YDR155C,YALI0_C10230g
5592,MSN4,HSP42,YDR171W,YALI0_E18546g
5593,MSN4,YSP2,YDR326C,YALI0_A16291g
5594,MSN4,HXT6,YDR343C,YALI0_F19184g
5595,MSN4,ARO10,YDR380W,YALI0_D06930g
5596,MSN4,RPP2B,YDR382W,YALI0_F05808g
5597,MSN4,HPT1,YDR399W,YALI0_E16753g
5598,MSN4,MRP20,YDR405W,YALI0_E12353g
5599,MSN4,PUF6,YDR496C,YALI0_F17358g
5600,MSN4,GMC1,YDR506C,YALI0_D07282g
5601,MSN4,RBA50,YDR527W,YALI0_E26807g
5602,MSN4,STL1,YDR536W,YALI0_C04730g
5603,MSN4,GLY1,YEL046C,YALI0_A21417g
5604,MSN4,HXT13,YEL069C,YALI0_F19184g
5605,MSN4,AFG3,YER017C,YALI0_B02574g
5606,MSN4,FCY2,YER056C,YALI0_F30569g
5607,MSN4,GPP2,YER062C,YALI0_F25025g
5608,MSN4,ICL1,YER065C,YALI0_C16885g
5609,MSN4,ALD5,YER073W,YALI0_C03025g
5610,MSN4,MET6,YER091C,YALI0_E12683g
5611,MSN4,HSP12,YFL014W,YALI0_D20526g
5612,MSN4,MDJ1,YFL016C,YALI0_F12551g
5613,MSN4,FRS2,YFL022C,YALI0_D16643g
5615,MSN4,HXK1,YFR053C,YALI0_B22308g
5616,MSN4,LEU1,YGL009C,YALI0_B01364g
5617,MSN4,PYC1,YGL062W,YALI0_C24101g
5618,MSN4,PUS2,YGL063W,YALI0_C12749g
5619,MSN4,SCS3,YGL126W,YALI0_C24145g
5620,MSN4,STR3,YGL184C,YALI0_D00605g
5621,MSN4,POX1,YGL205W,YALI0_D24750g
5622,MSN4,UFD1,YGR048W,YALI0_E26235g
5623,MSN4,FMP48,YGR052W,YALI0_B04840g
5624,MSN4,PIL1,YGR086C,YALI0_C11341g
5625,MSN4,PDC6,YGR087C,YALI0_D10131g
5626,MSN4,TPO2,YGR138C,YALI0_B21142g
5627,MSN4,NSR1,YGR159C,YALI0_F13475g
5628,MSN4,YCH1,YGR203W,YALI0_D18293g
5629,MSN4,ZPR1,YGR211W,YALI0_F22803g
5630,MSN4,MPC3,YGR243W,YALI0_C03223g
5631,MSN4,PCL5,YHR071W,YALI0_E21087g
5632,MSN4,HXT5,YHR096C,YALI0_F19184g
5633,MSN4,ARO9,YHR137W,YALI0_C05258g
5634,MSN4,MPC2,YHR162W,YALI0_C03223g
5635,MSN4,OYE2,YHR179W,YALI0_D16247g
5636,MSN4,IMD2,YHR216W,YALI0_D21530g
5637,MSN4,RPL34B,YIL052C,YALI0_C05082g
5638,MSN4,GPP1,YIL053W,YALI0_F25025g
5639,MSN4,SGA1,YIL099W,YALI0_E05203g
5640,MSN4,PFK26,YIL107C,YALI0_F27885g
5641,MSN4,MET18,YIL128W,YALI0_D16841g
5642,MSN4,TAO3,YIL129C,YALI0_D24035g
5643,MSN4,SDH9,YJL045W,YALI0_D11374g
5644,MSN4,PRY1,YJL079C,YALI0_D06149g
5645,MSN4,GSH1,YJL101C,YALI0_E30129g
5646,MSN4,NCA3,YJL116C,YALI0_E33539g
5647,MSN4,SNA3,YJL151C,YALI0_B20966g
5648,MSN4,INO1,YJL153C,YALI0_B04312g
5649,MSN4,CDC6,YJL194W,YALI0_C00671g
5650,MSN4,ELO1,YJL196C,YALI0_B20196g
5651,MSN4,HXT8,YJL214W,YALI0_F19184g
5652,MSN4,MET3,YJR010W,YALI0_B08184g
5653,MSN4,TAH11,YJR046W,YALI0_C17369g
5654,MSN4,SOD1,YJR104C,YALI0_E12133g
5656,MSN4,MET5,YJR137C,YALI0_D11176g
5657,MSN4,HXT16,YJR158W,YALI0_F19184g
5658,MSN4,SOR1,YJR159W,YALI0_E12463g
5659,MSN4,LAC1,YKL008C,YALI0_F06424g
5660,MSN4,ATP7,YKL016C,YALI0_B06831g
5661,MSN4,MAE1,YKL029C,YALI0_E18634g
5662,MSN4,PHD1,YKL043W,YALI0_B19602g
5663,MSN4,SFK1,YKL051W,YALI0_B21560g
5664,MSN4,NUP120,YKL057C,YALI0_D08294g
5665,MSN4,CWP1,YKL096W,YALI0_E26125g
5666,MSN4,RAD27,YKL113C,YALI0_F20042g
5667,MSN4,OAC1,YKL120W,YALI0_E04048g
5668,MSN4,GPM1,YKL152C,YALI0_B02728g
5669,MSN4,CNB1,YKL190W,YALI0_A19976g
5670,MSN4,URA1,YKL216W,YALI0_D18920g
5671,MSN4,UTH1,YKR042W,YALI0_E33539g
5672,MSN4,KTR2,YKR061W,YALI0_B01672g
5673,MSN4,TFA2,YKR062W,YALI0_F14355g
5675,MSN4,PCK1,YKR097W,YALI0_C16995g
5676,MSN4,UBI4,YLL039C,YALI0_E18986g
5677,MSN4,YCT1,YLL055W,YALI0_F16423g
5678,MSN4,PDC1,YLR044C,YALI0_D10131g
5679,MSN4,SPT8,YLR055C,YALI0_E23804g
5680,MSN4,IDP2,YLR174W,YALI0_F04095g
5681,MSN4,RSO55,YLR281C,YALI0_E22759g
5682,MSN4,PUT7,YLR283W,YALI0_C01441g
5683,MSN4,EXG1,YLR300W,YALI0_F05390g
5684,MSN4,TMA10,YLR327C,YALI0_C06237g
5685,MSN4,FKS1,YLR342W,YALI0_E21021g
5686,MSN4,CYB2,YML054C,YALI0_E21307g
5687,MSN4,PLB1,YMR008C,YALI0_E16060g
5688,MSN4,HXT2,YMR011W,YALI0_F19184g
5689,MSN4,BUD22,YMR014W,YALI0_C17853g
5690,MSN4,SPO20,YMR017W,YALI0_E18414g
5691,MSN4,ADE17,YMR120C,YALI0_D24409g
5692,MSN4,HSC82,YMR186W,YALI0_C07953g
5693,MSN4,MRPS17,YMR188C,YALI0_C07887g
5694,MSN4,GCV2,YMR189W,YALI0_A09856g
5695,MSN4,SCS7,YMR272C,YALI0_F12749g
5696,MSN4,TDA1,YMR291W,YALI0_E31361g
5697,MSN4,LCB1,YMR296C,YALI0_C03179g
5698,MSN4,PBI2,YNL015W,YALI0_A01452g
5699,MSN4,NCE103,YNL036W,YALI0_F21406g
5700,MSN4,IDH1,YNL037C,YALI0_E05137g
5701,MSN4,YDJ1,YNL064C,YALI0_F00880g
5702,MSN4,AQR1,YNL065W,YALI0_F03751g
5703,MSN4,RPL9B,YNL067W,YALI0_E29073g
5704,MSN4,DBP2,YNL112W,YALI0_E27715g
5705,MSN4,MLS1,YNL117W,YALI0_E15708g
5707,MSN4,MRPL22,YNL177C,YALI0_E23760g
5709,MSN4,PCL1,YNL289W,YALI0_F22231g
5710,MSN4,CIT1,YNR001C,YALI0_E02684g
5711,MSN4,ATO2,YNR002C,YALI0_C23617g
5712,MSN4,TIM23,YNR017W,YALI0_F29183g
5714,MSN4,PLB3,YOL011W,YALI0_E16060g
5715,MSN4,MDM20,YOL076W,YALI0_B11836g
5716,MSN4,BRX1,YOL077C,YALI0_B11880g
5717,MSN4,IRA2,YOL081W,YALI0_B07535g
5718,MSN4,PHM7,YOL084W,YALI0_F10461g
5719,MSN4,SHR5,YOL110W,YALI0_E02827g
5720,MSN4,MDH2,YOL126C,YALI0_E14190g
5721,MSN4,RPL25,YOL127W,YALI0_F25531g
5722,MSN4,STI1,YOR027W,YALI0_C08987g
5723,MSN4,LPX1,YOR084W,YALI0_E05907g
5724,MSN4,YVC1,YOR087W,YALI0_E24211g
5725,MSN4,RKI1,YOR095C,YALI0_B06941g
5726,MSN4,PDR5,YOR153W,YALI0_E14729g
5727,MSN4,PET123,YOR158W,YALI0_E08602g
5728,MSN4,DED1,YOR204W,YALI0_C21472g
5729,MSN4,WTM1,YOR230W,YALI0_D26279g
5730,MSN4,FSF1,YOR271C,YALI0_B16060g
5731,MSN4,YPK9,YOR291W,YALI0_D23265g
5732,MSN4,MYO2,YOR326W,YALI0_E00176g
5733,MSN4,SNC2,YOR327C,YALI0_E00594g
5734,MSN4,PDR10,YOR328W,YALI0_E14729g
5735,MSN4,PYK2,YOR347C,YALI0_F09185g
5736,MSN4,PUT4,YOR348C,YALI0_B09537g
5737,MSN4,RPS12,YOR369C,YALI0_F06160g
5738,MSN4,ALD4,YOR374W,YALI0_C03025g
5739,MSN4,LSP1,YPL004C,YALI0_C11341g
5740,MSN4,SWI1,YPL016W,YALI0_E25960g
5741,MSN4,IRC15,YPL017C,YALI0_D20768g
5742,MSN4,ALD6,YPL061W,YALI0_C03025g
5743,MSN4,RPS9A,YPL081W,YALI0_F05544g
5744,MSN4,CAR1,YPL111W,YALI0_E07535g
5745,MSN4,ISU1,YPL135W,YALI0_B04928g
5746,MSN4,GIP3,YPL137C,YALI0_A07997g
5747,MSN4,GUP2,YPL189W,YALI0_E30283g
5748,MSN4,CET1,YPL228W,YALI0_F07865g
5749,MSN4,YAR1,YPL239W,YALI0_B20900g
5750,MSN4,HSP82,YPL240C,YALI0_C07953g
5751,MSN4,CMR3,YPR013C,YALI0_F05104g
5752,MSN4,VMA13,YPR036W,YALI0_E08617g
5753,MSN4,TIP41,YPR040W,YALI0_C23100g
5755,MSN4,NCE102,YPR149W,YALI0_C12034g
5756,MSN4,GDB1,YPR184W,YALI0_A19074g
5757,MSN4,AHA1,YDR214W,YALI0_B15840g
5759,MSN4,SDH6,YDR379C-A,YALI0_C02871g
5760,MSN4,ITR1,YDR497C,YALI0_F23903g
5761,MSN4,HUA1,YGR268C,YALI0_D18062g
5762,MSN4,JHD2,YJR119C,YALI0_B14443g
5763,MSN4,PUT3,YKL015W,YALI0_B06853g
5764,MSN4,KNS1,YLL019C,YALI0_C04587g
5765,MSN4,NDI1,YML120C,YALI0_F25135g
5766,MSN4,MTQ1,YNL063W,YALI0_B17534g
5767,MSN4,MET2,YNL277W,YALI0_E00836g
5768,MSN4,MAM3,YOL060C,YALI0_E31405g
5769,MSN4,FAA1,YOR317W,YALI0_D17864g
5770,MSN4,GRS2,YPR081C,YALI0_E14597g
5771,MSN4,SUC2,YIL162W,YALI0_E26719g
5772,MSN4,TPK1,YJL164C,YALI0_C08305g
5773,NDD1,CLB2,YPR119W,YALI0_B15180g
